timestamp_utc,severity,category,description,source
2021-11-02 03:22:42,MEDIUM,Authentication,failed authentication from 198.18.0.11,failed login records
2021-11-02 03:23:50,MEDIUM,Authentication,failed authentication from 198.18.9.106,failed login records
2021-11-02 03:27:21,MEDIUM,Authentication,failed authentication from 198.18.9.106,failed login records
2021-11-02 03:29:22,MEDIUM,Authentication,failed authentication from 198.18.9.106,failed login records
2021-11-02 04:00:05,MEDIUM,Authentication,failed authentication from 198.18.2.163,failed login records
2021-11-02 04:00:15,MEDIUM,Authentication,failed authentication from 198.18.2.163,failed login records
2021-11-02 04:20:55,MEDIUM,Authentication,failed authentication from 198.18.0.18,failed login records
2021-11-02 04:21:02,MEDIUM,Authentication,failed authentication from 198.18.0.18,failed login records
2021-11-02 04:21:11,MEDIUM,Authentication,failed authentication from 198.18.0.18,failed login records
2021-11-02 04:21:20,MEDIUM,Authentication,failed authentication from 198.18.0.18,failed login records
2021-11-02 04:23:05,MEDIUM,Authentication,failed authentication from 198.18.0.3,failed login records
2021-11-02 04:23:24,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-02 04:23:34,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-02 05:04:42,MEDIUM,Authentication,failed authentication from 198.18.2.88,failed login records
2021-11-02 05:05:23,MEDIUM,Authentication,failed authentication from 198.18.2.88,failed login records
2021-11-02 05:06:02,MEDIUM,Authentication,failed authentication from 198.18.2.88,failed login records
2021-11-02 05:10:15,MEDIUM,Authentication,failed authentication from 198.18.6.147,failed login records
2021-11-02 05:10:42,MEDIUM,Authentication,failed authentication from 198.18.6.147,failed login records
2021-11-02 05:13:20,MEDIUM,Authentication,failed authentication from 198.18.2.88,failed login records
2021-11-02 05:14:00,MEDIUM,Authentication,failed authentication from 198.18.2.88,failed login records
2021-11-02 05:14:39,MEDIUM,Authentication,failed authentication from 198.18.2.88,failed login records
2021-11-02 05:24:25,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-02 05:24:34,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-02 05:31:57,MEDIUM,Authentication,failed authentication from 198.18.0.11,failed login records
2021-11-02 05:46:02,MEDIUM,Authentication,failed authentication from 198.18.6.117,failed login records
2021-11-02 06:12:18,MEDIUM,Authentication,failed authentication from 198.18.0.3,failed login records
2021-11-02 06:29:28,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-02 06:29:38,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-02 06:43:06,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-02 06:43:16,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-02 06:44:34,MEDIUM,Authentication,failed authentication from 198.18.10.0,failed login records
2021-11-02 06:44:34,MEDIUM,Authentication,failed authentication from 198.18.10.0,failed login records
